"Date","DJIA","home_index","maturity_10yr","yesterday_dj","heavy_snow"
1995-06-23,4585.84,81.3466666666667,6.06,4589.64,0
1995-06-26,4551.25,81.3816666666667,6.11,4585.84,0
1995-06-27,4542.61,81.3933333333333,6.15,4551.25,0
1995-06-28,4556.79,81.405,6.1,4542.61,0
1995-06-29,4550.56,81.4166666666667,6.28,4556.79,0
1995-06-30,4556.1,81.4283333333333,6.21,4550.56,0
1995-07-03,4585.15,81.4554838709677,6.21,4556.1,0
1995-07-05,4615.23,81.4709677419355,6.19,4585.15,0
1995-07-06,4664,81.4787096774194,6.05,4615.23,0
1995-07-07,4702.73,81.4864516129032,6.04,4664,0
1995-07-10,4702.39,81.5096774193548,6.04,4702.73,0
1995-07-11,4680.6,81.5174193548387,6.09,4702.39,0
1995-07-12,4727.29,81.5251612903226,6.1,4680.6,0
1995-07-13,4727.48,81.5329032258065,6.09,4727.29,0
1995-07-14,4708.82,81.5406451612903,6.15,4727.48,0
1995-07-17,4736.29,81.5638709677419,6.22,4708.82,0
1995-07-18,4686.28,81.5716129032258,6.25,4736.29,0
1995-07-19,4628.87,81.5793548387097,6.43,4686.28,0
1995-07-20,4641.55,81.5870967741936,6.43,4628.87,0
1995-07-21,4641.55,81.5948387096774,6.53,4641.55,0
1995-07-24,4668.67,81.618064516129,6.46,4641.55,0
1995-07-25,4714.45,81.6258064516129,6.43,4668.67,0
1995-07-26,4707.06,81.6335483870968,6.48,4714.45,0
1995-07-27,4732.77,81.6412903225806,6.43,4707.06,0
1995-07-28,4715.51,81.6490322580645,6.49,4732.77,0
1995-07-31,4708.47,81.6722580645161,6.45,4715.51,0
1995-08-01,4700.37,81.68,6.5,4708.47,0
1995-08-02,4690.15,81.6825806451613,6.44,4700.37,0
1995-08-03,4701.42,81.6851612903226,6.53,4690.15,0
1995-08-04,4683.46,81.6877419354839,6.5,4701.42,0
1995-08-07,4693.32,81.6954838709677,6.48,4683.46,0
1995-08-08,4693.32,81.698064516129,6.47,4693.32,0
1995-08-09,4671.49,81.7006451612903,6.47,4693.32,0
1995-08-10,4643.66,81.7032258064516,6.51,4671.49,0
1995-08-11,4618.3,81.7058064516129,6.59,4643.66,0
1995-08-14,4659.86,81.7135483870968,6.59,4618.3,0
1995-08-15,4640.84,81.7161290322581,6.57,4659.86,0
1995-08-16,4639.08,81.7187096774194,6.54,4640.84,0
1995-08-17,4630.63,81.7212903225807,6.57,4639.08,0
1995-08-18,4617.6,81.7238709677419,6.57,4630.63,0
1995-08-21,4614.78,81.7316129032258,6.54,4617.6,0
1995-08-22,4620.42,81.7341935483871,6.57,4614.78,0
1995-08-23,4584.85,81.7367741935484,6.6,4620.42,0
1995-08-24,4580.62,81.7393548387097,6.5,4584.85,0
1995-08-25,4601.4,81.741935483871,6.38,4580.62,0
1995-08-28,4594,81.7496774193548,6.34,4601.4,0
1995-08-29,4608.44,81.7522580645161,6.36,4594,0
1995-08-30,4604.57,81.7548387096774,6.33,4608.44,0
1995-08-31,4610.56,81.7574193548387,6.28,4604.57,0
1995-09-01,4647.54,81.76,6.22,4610.56,0
1995-09-05,4670.08,81.7586666666667,6.18,4647.54,0
1995-09-06,4683.81,81.7583333333333,6.17,4670.08,0
1995-09-07,4669.72,81.758,6.21,4683.81,0
1995-09-08,4700.72,81.7576666666667,6.24,4669.72,0
1995-09-11,4704.94,81.7566666666667,6.24,4700.72,0
1995-09-12,4747.21,81.7563333333333,6.16,4704.94,0
1995-09-13,4765.52,81.756,6.18,4747.21,0
1995-09-14,4801.8,81.7556666666667,6.08,4765.52,0
1995-09-15,4797.57,81.7553333333333,6.11,4801.8,0
1995-09-18,4780.41,81.7543333333333,6.17,4797.57,0
1995-09-19,4767.04,81.754,6.14,4780.41,0
1995-09-20,4792.69,81.7536666666667,6.1,4767.04,0
1995-09-21,4767.4,81.7533333333333,6.21,4792.69,0
1995-09-22,4764.15,81.753,6.25,4767.4,0
1995-09-25,4769.93,81.752,6.26,4764.15,0
1995-09-26,4765.6,81.7516666666667,6.28,4769.93,0
1995-09-27,4762.35,81.7513333333333,6.3,4765.6,0
1995-09-28,4787.64,81.751,6.28,4762.35,0
1995-09-29,4789.08,81.7506666666667,6.17,4787.64,0
1995-10-02,4761.26,81.7470967741936,6.15,4789.08,0
1995-10-03,4749.7,81.7441935483871,6.13,4761.26,0
1995-10-04,4740.67,81.7412903225806,6.12,4749.7,0
1995-10-05,4762.71,81.7383870967742,6.06,4740.67,0
1995-10-06,4769.21,81.7354838709677,6.06,4762.71,0
1995-10-09,4726.22,81.7267741935484,6.065,4769.21,0
1995-10-10,4720.8,81.7238709677419,6.07,4726.22,0
1995-10-11,4735.25,81.7209677419355,6.09,4720.8,0
1995-10-12,4764.88,81.718064516129,6.07,4735.25,0
1995-10-13,4793.78,81.7151612903226,5.97,4764.88,0
1995-10-16,4784.38,81.7064516129032,5.97,4793.78,0
1995-10-17,4795.94,81.7035483870968,5.97,4784.38,0
1995-10-18,4777.52,81.7006451612903,5.99,4795.94,0
1995-10-19,4802.45,81.6977419354839,5.98,4777.52,0
1995-10-20,4794.86,81.6948387096774,6.04,4802.45,0
1995-10-23,4755.48,81.6861290322581,6.07,4794.86,0
1995-10-24,4783.66,81.6832258064516,6.02,4755.48,0
1995-10-25,4753.68,81.6803225806452,6,4783.66,0
1995-10-26,4703.82,81.6774193548387,6.06,4753.68,0
1995-10-27,4741.75,81.6745161290323,6.05,4703.82,0
1995-10-30,4756.57,81.6658064516129,6.04,4741.75,0
1995-10-31,4755.48,81.6629032258064,6.03,4756.57,0
1995-11-01,4766.68,81.66,5.98,4755.48,0
1995-11-02,4808.59,81.656,5.92,4766.68,0
1995-11-03,4825.57,81.652,5.94,4808.59,0
1995-11-06,4814.01,81.64,5.96,4825.57,0
1995-11-07,4797.03,81.636,5.99,4814.01,0
1995-11-08,4852.67,81.632,5.92,4797.03,0
1995-11-09,4864.23,81.628,5.97,4852.67,0
1995-11-10,4870.37,81.624,6,4864.23,0
1995-11-13,4872.9,81.612,5.98,4870.37,0
1995-11-14,4871.81,81.608,5.97,4872.9,0
1995-11-15,4922.75,81.604,6,4871.81,0
1995-11-16,4969.36,81.6,5.93,4922.75,0
1995-11-17,4989.95,81.596,5.92,4969.36,0
1995-11-20,4983.09,81.584,5.93,4989.95,0
1995-11-21,5023.55,81.58,5.92,4983.09,0
1995-11-22,5041.61,81.576,5.93,5023.55,0
1995-11-24,5048.84,81.568,5.91,5041.61,0
1995-11-27,5070.88,81.556,5.88,5048.84,0
1995-11-28,5078.1,81.552,5.88,5070.88,0
1995-11-29,5105.56,81.548,5.85,5078.1,0
1995-11-30,5074.49,81.544,5.76,5105.56,0
1995-12-01,5087.13,81.54,5.71,5074.49,0
1995-12-04,5139.52,81.5322580645161,5.63,5087.13,0
1995-12-05,5177.45,81.5296774193548,5.65,5139.52,0
1995-12-06,5199.13,81.5270967741936,5.67,5177.45,0
1995-12-07,5159.39,81.5245161290323,5.72,5199.13,0
1995-12-08,5156.86,81.521935483871,5.73,5159.39,0
1995-12-11,5184.32,81.5141935483871,5.71,5156.86,0
1995-12-12,5174.92,81.5116129032258,5.72,5184.32,0
1995-12-13,5216.47,81.5090322580645,5.74,5174.92,0
1995-12-14,5182.15,81.5064516129032,5.74,5216.47,0
1995-12-15,5176.73,81.5038709677419,5.75,5182.15,0
1995-12-18,5075.21,81.4961290322581,5.85,5176.73,0
1995-12-19,5109.89,81.4935483870968,5.81,5075.21,0
1995-12-20,5059.32,81.4909677419355,5.76,5109.89,0
1995-12-21,5096.53,81.4883870967742,5.77,5059.32,0
1995-12-22,5097.97,81.4858064516129,5.71,5096.53,0
1995-12-26,5110.26,81.4754838709677,5.69,5097.97,0
1995-12-27,5105.92,81.4729032258064,5.66,5110.26,0
1995-12-28,5095.8,81.4703225806452,5.63,5105.92,0
1995-12-29,5117.12,81.4677419354839,5.58,5095.8,0
1996-01-02,5177.45,81.4590322580645,5.6,5117.12,0
1996-01-03,5194.07,81.458064516129,5.58,5177.45,0
1996-01-04,5173.84,81.4570967741935,5.65,5194.07,0
1996-01-05,5181.43,81.4561290322581,5.69,5173.84,0
1996-01-08,5197.68,81.4532258064516,5.68,5181.43,1
1996-01-09,5130.13,81.4522580645161,5.7,5197.68,1
1996-01-10,5032.94,81.4512903225806,5.8,5130.13,0
1996-01-11,5065.1,81.4503225806452,5.78,5032.94,0
1996-01-12,5061.12,81.4493548387097,5.75,5065.1,0
1996-01-15,5043.78,81.4464516129032,5.705,5061.12,0
1996-01-16,5088.22,81.4454838709677,5.66,5043.78,0
1996-01-17,5066.9,81.4445161290323,5.58,5088.22,0
1996-01-18,5124.35,81.4435483870968,5.53,5066.9,0
1996-01-19,5184.68,81.4425806451613,5.54,5124.35,0
1996-01-22,5219.36,81.4396774193548,5.61,5184.68,0
1996-01-23,5192.27,81.4387096774194,5.66,5219.36,0
1996-01-24,5242.84,81.4377419354839,5.62,5192.27,0
1996-01-25,5216.83,81.4367741935484,5.7,5242.84,0
1996-01-26,5271.75,81.4358064516129,5.65,5216.83,0
1996-01-29,5304.98,81.4329032258065,5.69,5271.75,0
1996-01-30,5381.21,81.431935483871,5.63,5304.98,0
1996-01-31,5395.3,81.4309677419355,5.6,5381.21,0
1996-02-01,5405.06,81.43,5.63,5395.3,0
1996-02-02,5373.99,81.4393103448276,5.66,5405.06,0
1996-02-05,5407.59,81.4672413793104,5.7,5373.99,0
1996-02-06,5459.61,81.4765517241379,5.68,5407.59,0
1996-02-07,5492.12,81.4858620689655,5.66,5459.61,0
1996-02-08,5539.45,81.4951724137931,5.66,5492.12,0
1996-02-09,5541.62,81.5044827586207,5.66,5539.45,0
1996-02-12,5600.15,81.5324137931035,5.61,5541.62,0
1996-02-13,5601.23,81.541724137931,5.58,5600.15,0
1996-02-14,5579.55,81.5510344827586,5.62,5601.23,0
1996-02-15,5551.37,81.5603448275862,5.7,5579.55,0
1996-02-16,5503.32,81.5696551724138,5.76,5551.37,0
1996-02-20,5458.53,81.6068965517241,6.01,5503.32,0
1996-02-21,5515.97,81.6162068965517,5.98,5458.53,0
1996-02-22,5608.46,81.6255172413793,5.92,5515.97,0
1996-02-23,5630.49,81.6348275862069,5.97,5608.46,0
1996-02-26,5565.1,81.6627586206897,6.01,5630.49,0
1996-02-27,5549.21,81.6720689655172,6.06,5565.1,0
1996-02-28,5506.21,81.6813793103448,6.11,5549.21,0
1996-02-29,5485.62,81.6906896551724,6.13,5506.21,0
1996-03-01,5536.56,81.7,5.99,5485.62,0
1996-03-04,5600.15,81.7435483870968,5.92,5536.56,0
1996-03-05,5642.42,81.758064516129,5.96,5600.15,0
1996-03-06,5629.77,81.7725806451613,6.05,5642.42,0
1996-03-07,5641.69,81.7870967741936,6.07,5629.77,0
1996-03-08,5470.45,81.8016129032258,6.41,5641.69,0
1996-03-11,5581,81.8451612903226,6.33,5470.45,0
1996-03-12,5583.89,81.8596774193548,6.36,5581,0
1996-03-13,5568.72,81.8741935483871,6.35,5583.89,0
1996-03-14,5586.06,81.8887096774194,6.36,5568.72,0
1996-03-15,5584.97,81.9032258064516,6.46,5586.06,0
1996-03-18,5683.6,81.9467741935484,6.43,5584.97,0
1996-03-19,5669.51,81.9612903225807,6.41,5683.6,0
1996-03-20,5655.42,81.9758064516129,6.34,5669.51,0
1996-03-21,5626.88,81.9903225806452,6.28,5655.42,0
1996-03-22,5636.64,82.0048387096774,6.32,5626.88,0
1996-03-25,5643.86,82.0483870967742,6.26,5636.64,0
1996-03-26,5670.6,82.0629032258065,6.25,5643.86,0
1996-03-27,5626.88,82.0774193548387,6.34,5670.6,0
1996-03-28,5630.85,82.091935483871,6.41,5626.88,0
1996-03-29,5587.14,82.1064516129032,6.34,5630.85,0
1996-04-01,5637.72,82.15,6.31,5587.14,0
1996-04-02,5671.68,82.166,6.25,5637.72,0
1996-04-03,5689.74,82.182,6.27,5671.68,0
1996-04-04,5682.88,82.198,6.33,5689.74,0
1996-04-08,5594.37,82.262,6.63,5682.88,0
1996-04-09,5560.41,82.278,6.56,5594.37,0
1996-04-10,5485.98,82.294,6.63,5560.41,0
1996-04-11,5487.07,82.31,6.68,5485.98,0
1996-04-12,5532.59,82.326,6.52,5487.07,0
1996-04-15,5592.92,82.374,6.47,5532.59,0
1996-04-16,5620.02,82.39,6.48,5592.92,0
1996-04-17,5549.93,82.406,6.52,5620.02,0
1996-04-18,5551.74,82.422,6.58,5549.93,0
1996-04-19,5535.48,82.438,6.53,5551.74,0
1996-04-22,5564.74,82.486,6.48,5535.48,0
1996-04-23,5588.59,82.502,6.52,5564.74,0
1996-04-24,5553.9,82.518,6.57,5588.59,0
1996-04-25,5566.91,82.534,6.56,5553.9,0
1996-04-26,5567.99,82.55,6.54,5566.91,0
1996-04-29,5573.41,82.598,6.59,5567.99,0
1996-04-30,5569.08,82.614,6.66,5573.41,0
1996-05-01,5575.22,82.63,6.68,5569.08,0
1996-05-02,5498.27,82.6445161290323,6.85,5575.22,0
1996-05-03,5478.03,82.6590322580645,6.9,5498.27,0
1996-05-06,5464.31,82.7025806451613,6.86,5478.03,0
1996-05-07,5420.95,82.7170967741935,6.87,5464.31,0
1996-05-08,5474.06,82.7316129032258,6.78,5420.95,0
1996-05-09,5475.14,82.7461290322581,6.84,5474.06,0
1996-05-10,5518.14,82.7606451612903,6.75,5475.14,0
1996-05-13,5582.6,82.8041935483871,6.72,5518.14,0
1996-05-14,5624.71,82.8187096774193,6.66,5582.6,0
1996-05-15,5625.44,82.8332258064516,6.65,5624.71,0
1996-05-16,5635.05,82.8477419354839,6.7,5625.44,0
1996-05-17,5687.5,82.8622580645161,6.65,5635.05,0
1996-05-20,5748.82,82.9058064516129,6.62,5687.5,0
1996-05-21,5736.26,82.9203225806452,6.65,5748.82,0
1996-05-22,5778,82.9348387096774,6.63,5736.26,0
1996-05-23,5762.12,82.9493548387097,6.68,5778,0
1996-05-24,5762.86,82.9638709677419,6.65,5762.12,0
1996-05-28,5709.67,83.021935483871,6.67,5762.86,0
1996-05-29,5673.83,83.0364516129032,6.77,5709.67,0
1996-05-30,5693.41,83.0509677419355,6.78,5673.83,0
1996-05-31,5643.18,83.0654838709677,6.85,5693.41,0
1996-06-03,5624.71,83.1046666666667,6.87,5643.18,0
1996-06-04,5665.71,83.117,6.86,5624.71,0
1996-06-05,5697.48,83.1293333333333,6.82,5665.71,0
1996-06-06,5667.19,83.1416666666667,6.76,5697.48,0
1996-06-07,5697.11,83.154,6.93,5667.19,0
1996-06-10,5687.87,83.191,6.97,5697.11,0
1996-06-11,5668.66,83.2033333333333,6.99,5687.87,0
1996-06-12,5668.29,83.2156666666667,7.03,5668.66,0
1996-06-13,5657.95,83.228,7.01,5668.29,0
1996-06-14,5649.45,83.2403333333333,6.95,5657.95,0
1996-06-17,5652.78,83.2773333333333,6.9,5649.45,0
1996-06-18,5628.03,83.2896666666667,6.93,5652.78,0
1996-06-19,5648.35,83.302,6.96,5628.03,0
1996-06-20,5659.43,83.3143333333333,6.98,5648.35,0
1996-06-21,5705.23,83.3266666666667,6.96,5659.43,0
1996-06-24,5717.79,83.3636666666667,6.94,5705.23,0
1996-06-25,5719.27,83.376,6.91,5717.79,0
1996-06-26,5682.7,83.3883333333333,6.91,5719.27,0
1996-06-27,5677.53,83.4006666666667,6.83,5682.7,0
1996-06-28,5654.63,83.413,6.73,5677.53,0
1996-07-01,5729.98,83.45,6.74,5654.63,0
1996-07-02,5720.38,83.4574193548387,6.8,5729.98,0
1996-07-03,5703.02,83.4648387096774,6.78,5720.38,0
1996-07-05,5588.14,83.4796774193548,7.06,5703.02,0
1996-07-08,5550.83,83.501935483871,7.05,5588.14,0
1996-07-09,5581.86,83.5093548387097,7,5550.83,0
1996-07-10,5603.65,83.5167741935484,6.95,5581.86,0
1996-07-11,5520.54,83.5241935483871,6.9,5603.65,0
1996-07-12,5510.56,83.5316129032258,6.85,5520.54,0
1996-07-15,5349.51,83.5538709677419,6.89,5510.56,0
1996-07-16,5358.76,83.5612903225806,6.84,5349.51,0
1996-07-17,5376.88,83.5687096774194,6.83,5358.76,0
1996-07-18,5464.18,83.5761290322581,6.72,5376.88,0
1996-07-19,5426.82,83.5835483870968,6.78,5464.18,0
1996-07-22,5390.94,83.6058064516129,6.84,5426.82,0
1996-07-23,5346.55,83.6132258064516,6.8,5390.94,0
1996-07-24,5354.69,83.6206451612903,6.87,5346.55,0
1996-07-25,5422.01,83.628064516129,6.87,5354.69,0
1996-07-26,5473.06,83.6354838709677,6.85,5422.01,0
1996-07-29,5434.59,83.6577419354839,6.93,5473.06,0
1996-07-30,5481.93,83.6651612903226,6.89,5434.59,0
1996-07-31,5528.91,83.6725806451613,6.8,5481.93,0
1996-08-01,5594.75,83.68,6.65,5528.91,0
1996-08-02,5679.83,83.681935483871,6.51,5594.75,0
1996-08-05,5674.28,83.6877419354839,6.53,5679.83,0
1996-08-06,5696.11,83.6896774193548,6.54,5674.28,0
1996-08-07,5718.67,83.6916129032258,6.55,5696.11,0
1996-08-08,5713.49,83.6935483870968,6.56,5718.67,0
1996-08-09,5681.31,83.6954838709677,6.5,5713.49,0
1996-08-12,5704.98,83.7012903225806,6.49,5681.31,0
1996-08-13,5647.28,83.7032258064516,6.57,5704.98,0
1996-08-14,5666.88,83.7051612903226,6.58,5647.28,0
1996-08-15,5665.78,83.7070967741935,6.62,5666.88,0
1996-08-16,5689.45,83.7090322580645,6.56,5665.78,0
1996-08-19,5699.44,83.7148387096774,6.59,5689.45,0
1996-08-20,5721.26,83.7167741935484,6.59,5699.44,0
1996-08-21,5689.82,83.7187096774194,6.61,5721.26,0
1996-08-22,5733.47,83.7206451612903,6.62,5689.82,0
1996-08-23,5722.74,83.7225806451613,6.72,5733.47,0
1996-08-26,5693.89,83.7283870967742,6.8,5722.74,0
1996-08-27,5711.27,83.7303225806452,6.78,5693.89,0
1996-08-28,5712.38,83.7322580645161,6.79,5711.27,0
1996-08-29,5647.65,83.7341935483871,6.86,5712.38,0
1996-08-30,5616.21,83.7361290322581,6.96,5647.65,0
1996-09-03,5648.39,83.7346666666667,6.92,5616.21,0
1996-09-04,5656.9,83.732,6.94,5648.39,0
1996-09-05,5606.96,83.7293333333333,6.98,5656.9,0
1996-09-06,5659.86,83.7266666666667,6.94,5606.96,0
1996-09-09,5733.84,83.7186666666667,6.9,5659.86,0
1996-09-10,5727.18,83.716,6.94,5733.84,0
1996-09-11,5754.92,83.7133333333333,6.94,5727.18,0
1996-09-12,5771.94,83.7106666666667,6.88,5754.92,0
1996-09-13,5838.52,83.708,6.74,5771.94,0
1996-09-16,5889.2,83.7,6.73,5838.52,0
1996-09-17,5888.83,83.6973333333333,6.81,5889.2,0
1996-09-18,5877.36,83.6946666666667,6.83,5888.83,0
1996-09-19,5867.74,83.692,6.87,5877.36,0
1996-09-20,5888.46,83.6893333333333,6.85,5867.74,0
1996-09-23,5894.74,83.6813333333333,6.83,5888.46,0
1996-09-24,5874.03,83.6786666666667,6.77,5894.74,0
1996-09-25,5877.36,83.676,6.71,5874.03,0
1996-09-26,5868.85,83.6733333333333,6.66,5877.36,0
1996-09-27,5872.92,83.6706666666667,6.68,5868.85,0
1996-09-30,5882.17,83.6626666666667,6.72,5872.92,0
1996-10-01,5904.9,83.66,6.65,5882.17,0
1996-10-02,5933.97,83.6577419354839,6.61,5904.9,0
1996-10-03,5932.85,83.6554838709677,6.61,5933.97,0
1996-10-04,5992.86,83.6532258064516,6.48,5932.85,0
1996-10-07,5979.81,83.6464516129032,6.53,5992.86,0
1996-10-08,5966.77,83.6441935483871,6.53,5979.81,0
1996-10-09,5930.62,83.641935483871,6.55,5966.77,0
1996-10-10,5921.67,83.6396774193548,6.61,5930.62,0
1996-10-11,5969.38,83.6374193548387,6.55,5921.67,0
1996-10-14,6010,83.6306451612903,6.555,5969.38,0
1996-10-15,6004.78,83.6283870967742,6.56,6010,0
1996-10-16,6020.81,83.6261290322581,6.57,6004.78,0
1996-10-17,6059.2,83.6238709677419,6.51,6020.81,0
1996-10-18,6094.23,83.6216129032258,6.5,6059.2,0
1996-10-21,6090.87,83.6148387096774,6.52,6094.23,0
1996-10-22,6061.8,83.6125806451613,6.56,6090.87,0
1996-10-23,6036.46,83.6103225806452,6.56,6061.8,0
1996-10-24,5992.48,83.608064516129,6.57,6036.46,0
1996-10-25,6007.02,83.6058064516129,6.54,5992.48,0
1996-10-28,5972.73,83.5990322580645,6.56,6007.02,0
1996-10-29,6007.02,83.5967741935484,6.4,5972.73,0
1996-10-30,5993.23,83.5945161290323,6.4,6007.02,0
1996-10-31,6029.38,83.5922580645161,6.37,5993.23,0
1996-11-01,6021.93,83.59,6.38,6029.38,0
1996-11-04,6041.68,83.583,6.36,6021.93,0
1996-11-05,6081.18,83.5806666666667,6.28,6041.68,0
1996-11-06,6177.71,83.5783333333333,6.3,6081.18,0
1996-11-07,6206.04,83.576,6.26,6177.71,0
1996-11-08,6219.82,83.5736666666667,6.29,6206.04,0
1996-11-11,6255.6,83.5666666666667,6.24,6219.82,0
1996-11-12,6266.04,83.5643333333333,6.19,6255.6,0
1996-11-13,6274.24,83.562,6.2,6266.04,0
1996-11-14,6313,83.5596666666667,6.15,6274.24,0
1996-11-15,6348.03,83.5573333333333,6.19,6313,0
1996-11-18,6346.91,83.5503333333333,6.2,6348.03,0
1996-11-19,6397.6,83.548,6.17,6346.91,0
1996-11-20,6430.02,83.5456666666667,6.14,6397.6,0
1996-11-21,6418.47,83.5433333333333,6.15,6430.02,0
1996-11-22,6471.76,83.541,6.15,6418.47,0
1996-11-25,6547.79,83.534,6.13,6471.76,0
1996-11-26,6528.41,83.5316666666667,6.13,6547.79,0
1996-11-27,6499.34,83.5293333333333,6.14,6528.41,0
1996-11-29,6521.7,83.5246666666667,6.06,6499.34,0
1996-12-02,6521.7,83.5212903225806,6.08,6521.7,0
1996-12-03,6442.69,83.5225806451613,6.06,6521.7,0
1996-12-04,6422.94,83.5238709677419,6.11,6442.69,0
1996-12-05,6437.1,83.5251612903226,6.22,6422.94,0
1996-12-06,6381.94,83.5264516129032,6.26,6437.1,0
1996-12-09,6463.94,83.5303225806452,6.21,6381.94,0
1996-12-10,6473.25,83.5316129032258,6.23,6463.94,0
1996-12-11,6402.52,83.5329032258065,6.38,6473.25,0
1996-12-12,6303.71,83.5341935483871,6.4,6402.52,0
1996-12-13,6304.87,83.5354838709677,6.33,6303.71,0
1996-12-16,6268.35,83.5393548387097,6.39,6304.87,0
1996-12-17,6308.33,83.5406451612903,6.42,6268.35,0
1996-12-18,6346.77,83.541935483871,6.46,6308.33,0
1996-12-19,6473.64,83.5432258064516,6.36,6346.77,0
1996-12-20,6484.4,83.5445161290323,6.35,6473.64,0
1996-12-23,6489.02,83.5483870967742,6.34,6484.4,0
1996-12-24,6522.85,83.5496774193548,6.36,6489.02,0
1996-12-26,6546.68,83.5522580645161,6.35,6522.85,0
1996-12-27,6560.91,83.5535483870968,6.3,6546.68,0
1996-12-30,6549.37,83.5574193548387,6.31,6560.91,0
1996-12-31,6448.27,83.5587096774194,6.43,6549.37,0
1997-01-02,6442.49,83.5622580645161,6.54,6448.27,0
1997-01-03,6544.09,83.5645161290323,6.52,6442.49,0
1997-01-06,6567.18,83.5712903225807,6.54,6544.09,0
1997-01-07,6600.66,83.5735483870968,6.57,6567.18,0
1997-01-08,6549.48,83.5758064516129,6.6,6600.66,0
1997-01-09,6625.67,83.578064516129,6.52,6549.48,0
1997-01-10,6703.79,83.5803225806452,6.63,6625.67,0
1997-01-13,6709.18,83.5870967741936,6.63,6703.79,0
1997-01-14,6762.69,83.5893548387097,6.53,6709.18,0
1997-01-15,6726.88,83.5916129032258,6.53,6762.69,0
1997-01-16,6765.37,83.5938709677419,6.57,6726.88,0
1997-01-17,6833.1,83.5961290322581,6.56,6765.37,0
1997-01-20,6843.87,83.6029032258064,6.54,6833.1,0
1997-01-21,6883.9,83.6051612903226,6.52,6843.87,0
1997-01-22,6850.03,83.6074193548387,6.56,6883.9,0
1997-01-23,6755.75,83.6096774193548,6.6,6850.03,0
1997-01-24,6696.48,83.611935483871,6.64,6755.75,0
1997-01-27,6660.69,83.6187096774193,6.69,6696.48,0
1997-01-28,6656.08,83.6209677419355,6.64,6660.69,0
1997-01-29,6740.74,83.6232258064516,6.63,6656.08,0
1997-01-30,6823.86,83.6254838709677,6.61,6740.74,0
1997-01-31,6813.09,83.6277419354839,6.53,6823.86,0
1997-02-03,6806.16,83.6521428571428,6.47,6813.09,0
1997-02-04,6833.48,83.6632142857143,6.45,6806.16,0
1997-02-05,6746.9,83.6742857142857,6.47,6833.48,0
1997-02-06,6773.06,83.6853571428571,6.49,6746.9,0
1997-02-07,6855.8,83.6964285714286,6.43,6773.06,0
1997-02-10,6806.54,83.7296428571428,6.43,6855.8,0
1997-02-11,6858.11,83.7407142857143,6.43,6806.54,0
1997-02-12,6961.63,83.7517857142857,6.39,6858.11,0
1997-02-13,7022.44,83.7628571428571,6.32,6961.63,0
1997-02-14,6988.96,83.7739285714286,6.28,7022.44,0
1997-02-18,7067.46,83.8182142857143,6.28,6988.96,0
1997-02-19,7020.13,83.8292857142857,6.3,7067.46,0
1997-02-20,6927.38,83.8403571428571,6.38,7020.13,0
1997-02-21,6931.62,83.8514285714286,6.36,6927.38,0
1997-02-24,7008.2,83.8846428571429,6.39,6931.62,0
1997-02-25,7038.21,83.8957142857143,6.4,7008.2,0
1997-02-26,6983.18,83.9067857142857,6.56,7038.21,0
1997-02-27,6925.07,83.9178571428571,6.58,6983.18,0
1997-02-28,6877.74,83.9289285714286,6.56,6925.07,0
1997-03-03,6918.92,83.9670967741935,6.58,6877.74,0
1997-03-04,6852.72,83.9806451612903,6.6,6918.92,0
1997-03-05,6945.85,83.9941935483871,6.6,6852.72,0
1997-03-06,6944.7,84.0077419354839,6.62,6945.85,0
1997-03-07,7000.89,84.0212903225806,6.57,6944.7,0
1997-03-10,7079.39,84.061935483871,6.56,7000.89,0
1997-03-11,7085.16,84.0754838709677,6.57,7079.39,0
1997-03-12,7039.37,84.0890322580645,6.6,7085.16,0
1997-03-13,6878.89,84.1025806451613,6.72,7039.37,0
1997-03-14,6935.46,84.1161290322581,6.71,6878.89,0
1997-03-17,6955.48,84.1567741935484,6.72,6935.46,0
1997-03-18,6896.56,84.1703225806452,6.72,6955.48,0
1997-03-19,6877.68,84.1838709677419,6.74,6896.56,0
1997-03-20,6820.28,84.1974193548387,6.75,6877.68,0
1997-03-21,6804.79,84.2109677419355,6.74,6820.28,0
1997-03-24,6905.25,84.2516129032258,6.72,6804.79,0
1997-03-25,6876.17,84.2651612903226,6.75,6905.25,0
1997-03-26,6880.7,84.2787096774194,6.8,6876.17,0
1997-03-27,6740.59,84.2922580645161,6.9,6880.7,0
1997-03-31,6583.48,84.3464516129032,6.92,6740.59,0
1997-04-01,6611.05,84.36,6.9,6583.48,0
1997-04-02,6517.01,84.378,6.88,6611.05,0
1997-04-03,6477.35,84.396,6.86,6517.01,0
1997-04-04,6526.07,84.414,6.92,6477.35,0
1997-04-07,6555.91,84.468,6.87,6526.07,0
1997-04-08,6609.16,84.486,6.91,6555.91,0
1997-04-09,6563.84,84.504,6.91,6609.16,0
1997-04-10,6540.05,84.522,6.91,6563.84,0
1997-04-11,6391.69,84.54,6.98,6540.05,0
1997-04-14,6451.9,84.594,6.98,6391.69,0
1997-04-15,6587.16,84.612,6.88,6451.9,0
1997-04-16,6679.87,84.63,6.9,6587.16,0
1997-04-17,6658.6,84.648,6.86,6679.87,0
1997-04-18,6703.55,84.666,6.84,6658.6,0
1997-04-21,6660.21,84.72,6.87,6703.55,0
1997-04-22,6833.59,84.738,6.84,6660.21,0
1997-04-23,6812.72,84.756,6.89,6833.59,0
